carat,cut,color,clarity,depth,table,price,x,y,z,preis_log10,volume,price_high
1.2,Premium,D,VVS1,62.1,59,15686,0,0,0,4.195512210674072,0,TRUE
2.03,Very Good,E,SI2,63,61,15690,7.99,8.04,5.05,4.195622943586937,324.40997999999996,TRUE
2.06,Ideal,I,VS2,59.2,57,15691,8.39,8.29,4.94,4.195650622404186,343.59231400000004,TRUE
2,Very Good,H,SI2,63,59,15694,7.94,8.07,5.04,4.195733648273211,322.942032,TRUE
2.02,Fair,H,SI1,56.2,61,15695,8.8,8.33,4.81,4.195761320036061,352.59224,TRUE
2.08,Very Good,H,SI2,59,59,15696,8.37,8.41,4.95,4.195788990035873,348.438915,TRUE
1.63,Ideal,G,VS1,61.7,55,15697,7.56,7.6,4.68,4.195816658272872,268.89408,TRUE
2.05,Very Good,H,VS2,63.5,62,15701,8.05,7.91,5.07,4.195927313597225,322.83478500000007,TRUE
2.01,Premium,I,SI1,62.4,61,15707,8.01,7.99,4.99,4.196093243737515,319.359501,TRUE
2,Good,I,VS1,58.8,65,15708,8.03,8.1,4.74,4.196120892598381,308.30382,TRUE
1.5,Premium,F,VS1,62.2,60,15708,7.27,7.3,4.53,4.196120892598381,240.41163,TRUE
2.27,Ideal,I,SI2,63,54,15710,8.36,8.39,5.28,4.196176185039973,370.341312,TRUE
2.16,Ideal,J,VS1,61.4,59,15714,8.27,8.33,5.1,4.196286748808876,351.33441,TRUE
2.06,Premium,I,SI1,60.8,60,15716,8.25,8.16,4.99,4.1963420201397685,335.92680000000007,TRUE
2.03,Ideal,G,SI2,62.6,56,15717,8.15,8.1,5.08,4.196369653167609,335.3562,TRUE
2.13,Ideal,I,SI2,62,55,15718,8.25,8.27,5.12,4.196397284437343,349.3248,TRUE
1.58,Ideal,E,VS2,62.7,56,15721,7.55,7.45,4.7,4.196480167700148,264.36325,TRUE
2.01,Good,I,VS2,59.9,65,15729,8.19,8.14,4.89,4.196701112433386,325.99967399999997,TRUE
2.01,Fair,I,VS2,66.3,57,15729,7.79,7.74,5.15,4.196701112433386,310.51719,TRUE
2.01,Ideal,I,VS2,64.8,55,15729,7.91,7.87,5.12,4.196701112433386,318.728704,TRUE
2.24,Ideal,I,SI2,62.1,53.6,15730,8.38,8.41,5.21,4.196728722623287,367.178918,TRUE
1.68,Ideal,G,VS2,62.5,54,15740,7.61,7.64,4.76,4.197004728023046,276.74830399999996,TRUE
2,Very Good,H,SI1,62.2,57,15745,7.97,8.08,4.99,4.197142664972563,321.344024,TRUE
2.46,Ideal,G,SI2,63,56,15745,8.6,8.52,5.44,4.197142664972563,398.59968,TRUE
2.48,Very Good,H,SI2,63.3,56,15746,8.6,8.55,5.43,4.197170247106,399.2679,TRUE
2.15,Premium,G,SI2,58.9,58,15751,8.46,8.41,4.97,4.197308131503102,353.608542,TRUE
2.11,Premium,G,SI2,59.1,59,15757,8.33,8.4,4.94,4.197473535014777,345.66168000000005,TRUE
2.17,Very Good,I,SI1,62.1,61,15760,8.24,8.27,5.13,4.197556213153536,349.582824,TRUE
1.52,Ideal,G,VVS2,60.6,57,15760,7.45,7.49,4.52,4.197556213153536,252.21826,TRUE
2.04,Premium,H,SI2,62.7,56,15760,8.12,8.06,5.07,4.197556213153536,331.817304,TRUE
2.02,Good,I,VS1,65.5,57,15765,7.88,7.96,5.19,4.197693975083923,325.541712,TRUE
2.11,Ideal,J,VS1,61.8,56.2,15766,8.2,8.23,5.07,4.197721522226865,342.15402000000006,TRUE
2.14,Very Good,I,SI1,61.3,61,15769,8.28,8.32,5.09,4.19780415317341,350.648064,TRUE
1.51,Ideal,D,VS2,60.9,57,15776,7.42,7.45,4.53,4.197996897597136,250.41387000000003,TRUE
2.52,Fair,J,SI2,65.1,56,15776,8.51,8.43,5.51,4.197996897597136,395.283543,TRUE
2.27,Premium,H,SI2,60.7,59,15783,8.5,8.45,5.15,4.198189556516821,369.89874999999995,TRUE
2.02,Ideal,I,SI1,62.3,57,15785,8.07,8.11,5.04,4.1982445862282365,329.856408,TRUE
2.02,Ideal,H,SI2,62.7,57,15785,8.05,8,5.03,4.1982445862282365,323.932,TRUE
1.5,Ideal,D,VS2,62,57,15788,7.34,7.37,4.56,4.198327117723478,246.67684799999998,TRUE
1.52,Good,E,VS1,64,55,15792,7.27,7.19,4.63,4.198437135325562,242.01611899999997,TRUE
1.52,Good,E,VS1,63.9,56,15792,7.25,7.21,4.62,4.198437135325562,241.49895,TRUE
1.52,Ideal,F,VS2,62.9,53,15792,7.36,7.31,4.61,4.198437135325562,248.02537600000002,TRUE
1.55,Ideal,G,VVS2,62.5,57,15794,7.35,7.33,4.59,4.198492133677044,247.28854499999997,TRUE
1.7,Ideal,G,VS2,61.3,57,15797,7.6,7.67,4.68,4.198574618147281,272.80655999999993,TRUE
1.7,Premium,G,VS2,59,58,15797,7.8,7.85,4.62,4.198574618147281,282.88259999999997,TRUE
1.72,Premium,G,VS2,61.1,58,15801,7.69,7.73,4.71,4.198684573077143,279.97982700000006,TRUE
1.32,Ideal,D,VVS2,59.3,59,15802,7.16,7.23,4.27,4.198712057460401,221.04423599999998,TRUE
1.82,Ideal,F,SI1,61.8,58,15802,7.8,7.84,4.83,4.198712057460401,295.36416,TRUE
1.7,Premium,E,SI1,60.1,58,15804,7.78,7.74,4.66,4.198767021009409,280.61215200000004,TRUE
1.7,Premium,E,SI1,61.8,58,15804,7.62,7.52,4.68,4.198767021009409,268.175232,TRUE
2.06,Very Good,G,SI2,59.8,61,15805,8.22,8.26,4.93,4.198794500175598,334.73319599999996,TRUE
1.76,Premium,E,SI1,60.5,58,15805,7.93,7.84,4.77,4.198794500175598,296.55662399999994,TRUE
1.28,Premium,E,IF,59.8,59,15806,7.1,7.07,4.24,4.198821977603206,212.83528,TRUE
2.02,Premium,I,VS2,62.9,59,15808,8.03,7.93,5.02,4.198876927243553,319.6630579999999,TRUE
1.06,Ideal,D,IF,61.2,57,15813,6.57,6.61,4.03,4.19901427093462,175.013631,TRUE
2.34,Premium,I,SI1,61.7,60,15818,8.59,8.53,5.28,4.199151571205089,386.879856,TRUE
2.1,Premium,I,SI1,61.5,59,15818,8.28,8.24,5.08,4.199151571205089,346.594176,TRUE
2.01,Very Good,I,VS2,62.5,58,15819,7.97,8.05,5.01,4.199179026051127,321.434085,TRUE
1.52,Very Good,F,VS1,63.8,56,15819,7.25,7.3,4.64,4.199179026051127,245.57199999999997,TRUE
1.61,Ideal,F,VS2,62.1,57,15819,7.49,7.56,4.67,4.199179026051127,264.435948,TRUE
1.51,Ideal,D,VS2,62.1,58,15821,7.32,7.34,4.55,4.199233930536902,244.46604,TRUE
1.59,Ideal,G,VVS2,62.6,55,15823,7.47,7.44,4.67,4.1992888280824054,259.543656,TRUE
2.21,Very Good,G,SI2,60.7,62,15825,8.42,8.48,5.13,4.199343718689392,366.290208,TRUE
2.03,Very Good,I,VS2,61.4,59,15826,8.06,8.12,4.97,4.199371161391491,325.27258399999994,TRUE
2.03,Ideal,I,VS2,59.9,60,15826,8.17,8.27,4.92,4.199371161391491,332.42422799999997,TRUE
1.71,Very Good,G,VS2,62.5,58,15829,7.56,7.66,4.76,4.199453479094831,275.64969599999995,TRUE
2,Ideal,H,VS2,62.4,55,15829,8.03,7.94,4.99,4.199453479094831,318.153418,TRUE
2.01,Good,G,SI2,63.6,59,15832,7.95,8,5.07,4.19953578119834,322.452,TRUE
2.01,Premium,J,VVS1,62.2,58,15836,8.1,7.89,5,4.199645493080167,319.54499999999996,TRUE
2.05,Premium,I,SI1,61.2,57,15837,8.24,8.21,5.03,4.199672916720621,340.281512,TRUE
2,Very Good,H,SI1,60.1,61,15840,8.1,8.13,4.88,4.199755177253475,321.36264000000006,TRUE
2,Very Good,E,SI2,58.1,60,15840,8.25,8.32,4.81,4.199755177253475,330.1584,TRUE
1.63,Ideal,G,VS1,61.7,55,15840,7.6,7.56,4.68,4.199755177253475,268.89408,TRUE
2.01,Premium,F,SI2,59.5,59,15841,8.24,8.15,4.88,4.199782593968985,327.72128000000004,TRUE
1.73,Ideal,E,SI1,61.9,57,15842,7.74,7.66,4.77,4.199810008953807,282.80566799999997,TRUE
1.55,Ideal,D,VS2,60.1,58,15845,7.56,7.54,4.54,4.199892243526319,258.790896,TRUE
2.07,Very Good,I,SI1,62.3,60,15847,8.12,8.16,5.07,4.199947057925218,335.934144,TRUE
1.74,Ideal,E,SI1,62.2,56,15847,7.67,7.72,4.79,4.199947057925218,283.627396,TRUE
1.5,Ideal,D,VS2,62.6,56,15848,7.21,7.27,4.53,4.1999744625304904,237.447651,TRUE
2.18,Ideal,I,SI2,62.5,55,15850,8.34,8.31,5.2,4.20002926655377,360.38808000000006,TRUE
2.02,Very Good,H,SI2,59.9,55,15851,8.17,8.28,4.93,4.200056665972214,333.50266799999997,TRUE
1.5,Ideal,F,VS1,62.3,56,15851,7.34,7.3,4.56,4.200056665972214,244.33391999999998,TRUE
1.5,Premium,F,VS1,62.2,60,15851,7.3,7.27,4.53,4.200056665972214,240.41163,TRUE
2.05,Ideal,H,SI2,60.4,58,15857,8.21,8.27,4.98,4.200221026191876,338.1255660000001,TRUE
2.08,Premium,E,SI2,62.3,59,15873,8.22,8.16,5.1,4.200659016251719,342.08352,TRUE
2.04,Ideal,H,SI2,61.2,56,15874,8.19,8.25,5.03,4.2006863759696165,339.864525,TRUE
1.3,Ideal,E,IF,62.3,54,15874,6.97,7.03,4.36,4.2006863759696165,213.636076,TRUE
2.02,Very Good,G,SI2,62.8,55,15877,8.06,8.11,5.08,4.200768444783171,332.06232800000004,TRUE
1.55,Ideal,D,VS2,62.1,59,15887,7.34,7.37,4.57,4.20104189554268,247.217806,TRUE
2.01,Good,H,SI2,64,51,15888,8.08,8.01,5.15,4.201069231151306,333.31212,TRUE
1.69,Premium,G,VVS2,62.9,58,15889,7.59,7.51,4.75,4.201096565039467,270.75427499999995,TRUE
2.05,Premium,I,VS2,62.5,59,15897,8.07,8.12,5.06,4.201315174233992,331.5737039999999,TRUE
2.2,Premium,G,SI2,60.4,60,15897,8.44,8.36,5.08,4.201315174233992,358.436672,TRUE
2.03,Good,J,VVS2,63.2,60,15898,7.88,7.94,5,4.201342492647708,312.836,TRUE
2.19,Very Good,I,SI2,60.3,60,15907,8.29,8.33,5.01,4.201588281073518,345.9690569999999,TRUE
2.01,Premium,H,VS2,61.1,61,15908,8.14,8.09,4.96,4.201615582313943,326.62889600000005,TRUE
2.14,Premium,I,SI1,61.3,61,15913,8.32,8.28,5.09,4.201752062778252,350.648064,TRUE
2.14,Premium,I,SI2,60.1,58,15915,8.41,8.37,5.04,4.201806642957022,354.77416800000003,TRUE
2.01,Premium,H,SI2,62.3,58,15917,8.11,8.06,5.04,4.201861216277263,329.44766400000003,TRUE
2.39,Premium,H,SI1,61.8,58,15917,8.57,8.52,5.28,4.201861216277263,385.52659200000005,TRUE
2.01,Premium,H,SI2,63,59,15917,7.93,7.9,4.99,4.201861216277263,312.60853000000003,TRUE
2.01,Very Good,I,VS2,59.6,62,15919,8.17,8.25,4.89,4.201915782740697,329.598225,TRUE
2.01,Good,H,SI1,63.2,58,15919,7.93,7.98,5.03,4.201915782740697,318.305442,TRUE
2.4,Premium,J,SI1,59.7,58,15920,8.75,8.71,5.21,4.20194306340165,397.06712500000003,TRUE
1.52,Ideal,D,VS2,62.1,58,15922,7.36,7.4,4.58,4.201997619583105,249.44512000000003,TRUE
2,Very Good,I,VS2,58.6,62,15923,8.17,8.2,4.8,4.202024895104038,321.5712,TRUE
2.03,Premium,H,SI2,61.6,58,15930,8.09,8.17,5.01,4.202215775801132,331.13745299999994,TRUE
2.14,Very Good,I,VS2,62.8,59,15931,8.16,8.21,5.14,4.202243037624806,344.34710400000006,TRUE
2.5,Premium,H,SI2,62.4,59,15934,8.61,8.54,5.35,4.2023248128295485,393.3822899999999,TRUE
2.06,Very Good,G,SI2,59,58,15938,8.3,8.38,4.92,4.202433822489233,342.2056800000001,TRUE
2.01,Premium,I,VS2,60.3,62,15939,8.13,8.08,4.89,4.2024610706294,321.226056,TRUE
2.01,Premium,I,VS2,60.3,62,15939,8.13,8.08,4.89,4.2024610706294,321.226056,TRUE
1.7,Premium,G,VS2,60.3,60,15941,7.72,7.64,4.63,4.202515561781529,273.081104,TRUE
1.7,Premium,G,VS2,59,58,15941,7.85,7.8,4.62,4.202515561781529,282.88259999999997,TRUE
1.7,Ideal,G,VS2,61.3,57,15941,7.67,7.6,4.68,4.202515561781529,272.80655999999993,TRUE
2.02,Ideal,I,SI1,61.9,58,15942,8.07,8.18,5.03,4.2025428047939215,332.0433780000001,TRUE
1.72,Premium,G,VS2,61.1,58,15946,7.73,7.69,4.71,4.202651759757338,279.97982700000006,TRUE
1.72,Very Good,E,SI1,62.2,58,15948,7.63,7.7,4.77,4.202706226990357,280.24226999999996,TRUE
2.21,Ideal,G,SI2,60.1,60,15948,8.47,8.53,5.11,4.202706226990357,369.192901,TRUE
2.05,Very Good,H,SI2,62.4,58,15949,8.1,8.15,5.07,4.202733458045444,334.69605,TRUE
2.01,Ideal,F,SI2,62.3,58,15955,8.03,8.01,5,4.2028968085295295,321.60149999999993,TRUE
1.5,Very Good,E,VS1,59,62,15957,7.45,7.47,4.4,4.202951245040243,244.8666,TRUE
1.52,Ideal,G,VVS1,62.4,55,15959,7.3,7.39,4.58,4.203005674728483,247.07726,TRUE
1.52,Premium,G,VVS1,60.4,59,15959,7.38,7.48,4.49,4.203005674728483,247.85877600000003,TRUE
2,Good,E,SI2,60.1,54,15962,8.01,8.15,4.86,4.203087306472447,317.26809,TRUE
2.01,Very Good,I,VS2,62.3,59,15965,8.02,8.1,5.02,4.203168922875464,326.10923999999994,TRUE
1.38,Ideal,F,VVS1,62.9,56,15968,7.04,7.1,4.45,4.203250523943296,222.4288,TRUE
2.21,Premium,G,SI2,60.7,62,15970,8.48,8.42,5.13,4.203304916138483,366.290208,TRUE
2.06,Ideal,F,SI2,62.7,57,15970,8.19,8.09,5.1,4.203304916138483,337.9112099999999,TRUE
2.02,Ideal,H,SI2,63,57,15974,8.01,8.06,5.06,4.203413680096452,326.67663600000003,TRUE
2.01,Good,G,SI2,63.6,59,15977,8,7.95,5.07,4.203495235193291,322.452,TRUE
2.01,Premium,G,SI2,59.8,58,15977,8.21,8.15,4.89,4.203495235193291,327.197235,TRUE
1.54,Premium,G,VVS2,62.2,59,15983,7.41,7.37,4.6,4.203658299456246,251.21381999999997,TRUE
2,Premium,H,SI1,60.1,61,15984,8.13,8.1,4.88,4.203685470881907,321.36264000000006,TRUE
2,Premium,E,SI2,58.1,60,15984,8.32,8.25,4.81,4.203685470881907,330.1584,TRUE
4,Very Good,I,I1,63.3,58,15984,10.01,9.94,6.31,4.203685470881907,627.8412139999999,TRUE
2.02,Premium,H,VS2,61.3,60,15987,8.16,8.11,4.99,4.203766974960574,330.226224,TRUE
2.02,Very Good,F,SI1,62.8,59,15987,7.9,7.98,4.99,4.203766974960574,314.5795800000001,TRUE
2.5,Ideal,J,SI2,60.7,55,15990,8.8,8.66,5.3,4.203848463746235,403.90240000000006,TRUE
1.55,Premium,D,VS2,61.5,58,15991,7.48,7.51,4.61,4.203875623277334,258.96582800000004,TRUE
1.53,Ideal,G,VVS1,61.8,55,15992,7.43,7.45,4.59,4.20390278111006,254.07256499999997,TRUE
2.07,Very Good,H,SI2,63.3,56,15992,8.1,8.08,5.12,4.20390278111006,335.09376,TRUE
1.74,Ideal,E,SI1,62.2,56,15992,7.72,7.67,4.79,4.20390278111006,283.627396,TRUE
1.5,Ideal,D,VS2,62.6,56,15992,7.27,7.21,4.53,4.20390278111006,237.447651,TRUE
2.07,Premium,I,SI1,62.3,60,15992,8.16,8.12,5.07,4.20390278111006,335.934144,TRUE
2.53,Ideal,J,SI2,61.5,53,15993,8.78,8.74,5.39,4.203929937244626,413.61350799999997,TRUE
1.5,Ideal,D,VS2,62.8,53.5,15996,7.27,7.33,4.58,4.204011395461484,244.064078,TRUE
2.02,Premium,H,SI2,59.9,55,15996,8.28,8.17,4.93,4.204011395461484,333.50266799999997,TRUE
2.25,Premium,J,SI1,61.8,61,16004,8.46,8.39,5.21,4.20422854270696,369.8026740000001,TRUE
2.02,Ideal,I,VS2,61.5,58,16018,8.19,8.11,5.01,4.204608289327036,332.76870899999994,TRUE
2.37,Premium,H,SI2,62.3,57,16021,8.55,8.5,5.31,4.2046896204203605,385.90425000000005,TRUE
1.5,Premium,E,VS1,62.5,58,16023,7.21,7.28,4.53,4.204743832688799,237.77426400000004,TRUE
2.23,Premium,J,VS1,61.7,58,16025,8.41,8.34,5.17,4.204798038190855,362.62069799999995,TRUE
2,Premium,H,SI2,62.8,56,16031,8.04,7.98,5.03,4.204960614115603,322.720776,TRUE
3.01,Ideal,J,SI2,61.7,58,16037,9.25,9.2,5.69,4.205123129203654,484.219,TRUE
2.28,Very Good,I,SI2,62.9,57,16041,8.34,8.41,5.27,4.205231438820003,369.63463799999994,TRUE
2.03,Very Good,J,VVS2,63.2,60,16043,7.94,7.88,5,4.205285583500525,312.836,TRUE
1.5,Very Good,F,VS2,59.1,59,16048,7.45,7.48,4.41,4.205420915676343,245.75166000000004,TRUE
1.56,Ideal,G,VS1,61.3,56,16052,7.48,7.44,4.57,4.205529151061801,254.32598400000003,TRUE
1.52,Ideal,F,VS1,62.2,55,16055,7.29,7.41,4.57,4.2056103099025215,246.86637300000004,TRUE
2.3,Ideal,J,VS2,62.4,56,16062,8.44,8.49,5.28,4.205799621570576,378.341568,TRUE
2.01,Premium,E,SI2,58.7,54,16064,8.27,8.2,4.83,4.205853695464925,327.54161999999997,TRUE
2,Premium,I,VS2,58.6,62,16068,8.2,8.17,4.8,4.205961823059634,321.5712,TRUE
1.75,Very Good,G,VS2,62.8,59,16073,7.53,7.62,4.76,4.206096944706567,273.122136,TRUE
1,Very Good,D,IF,63.3,59,16073,6.37,6.33,4.02,4.206096944706567,162.09484199999997,TRUE
2.03,Premium,H,SI2,61.6,58,16075,8.17,8.09,5.01,4.206150981596259,331.13745299999994,TRUE
2.24,Very Good,H,SI2,62.3,57,16077,8.3,8.36,5.19,4.2062050117632745,360.12372000000005,TRUE
2.16,Very Good,I,VS2,58.6,60,16080,8.48,8.55,4.99,4.206286044412432,361.79496000000006,TRUE
1.54,Very Good,F,VS1,63.3,58,16082,7.34,7.3,4.63,4.206340057780067,248.08465999999999,TRUE
1.7,Very Good,G,VS2,61.6,58,16086,7.63,7.67,4.71,4.206448064366524,275.639091,TRUE
2.01,Fair,D,SI2,66.9,57,16086,7.87,7.76,5.23,4.206448064366524,319.402376,TRUE
1.01,Very Good,D,IF,61.6,56,16087,6.43,6.46,3.97,4.206475061816686,164.905066,TRUE
1.51,Premium,G,VS2,61.3,58,16091,7.39,7.33,4.51,4.2065830348377915,244.300837,TRUE
2.24,Premium,I,SI2,62.5,59,16097,8.36,8.28,5.2,4.206744944053748,359.94816,TRUE
2.06,Premium,H,SI2,60,60,16098,6.29,6.25,4.96,4.206771923055583,194.99,TRUE
1.52,Ideal,G,VVS1,62.4,55,16104,7.39,7.3,4.58,4.206933761880598,247.07726,TRUE
2.01,Very Good,H,SI2,63.4,57,16111,8,7.93,5.05,4.207122497650964,320.37199999999996,TRUE
2.1,Premium,G,SI2,60.9,57.4,16112,8.17,8.27,5,4.207149453209543,337.8295,TRUE
1.62,Premium,F,VS1,61.3,57,16112,7.6,7.55,4.64,4.207149453209543,266.24319999999994,TRUE
1.5,Very Good,F,VVS2,63.8,59,16116,7.17,7.25,4.6,4.20725725871634,239.1195,TRUE
1.7,Premium,G,VS2,60.9,60,16123,7.71,7.68,4.69,4.207445853984251,277.708032,TRUE
2.38,Very Good,J,VS2,62.6,59,16126,8.49,8.52,5.32,4.207526655463334,384.821136,TRUE
2.02,Ideal,I,SI1,62.4,56,16128,8.07,8.11,5.05,4.207580514765431,330.510885,TRUE
1.51,Very Good,E,VS1,59.5,59,16129,7.48,7.54,4.47,4.207607441911914,252.104424,TRUE
1.2,Ideal,D,VVS2,61.9,56,16130,6.81,6.83,4.22,4.207634367388962,196.28190599999996,TRUE
1.73,Ideal,F,VS1,62.1,57,16131,7.73,7.64,4.77,4.207661291196781,281.70284399999997,TRUE
2.01,Very Good,H,SI2,60.5,61,16140,8.09,8.14,4.91,4.2079035303860515,323.3362660000001,TRUE
2.19,Ideal,I,SI2,62.4,56,16147,8.26,8.3,5.17,4.208091845275695,354.44486,TRUE
2.05,Good,G,SI2,63.7,61,16148,7.99,8.03,5.1,4.208118740738277,327.21447,TRUE
2.01,Good,I,VS2,63.6,57,16149,7.95,7.87,5.03,4.2081456345353505,314.70949500000006,TRUE
2.01,Premium,I,VS2,61.6,61,16149,8.08,7.97,4.94,4.2081456345353505,318.124144,TRUE
2.12,Very Good,H,SI2,62.3,59,16151,8.15,8.19,5.09,4.208199417133797,339.74986499999994,TRUE
1.74,Very Good,G,VS2,62.9,57,16169,7.64,7.68,4.82,4.208683161037417,282.814464,TRUE
1.54,Ideal,G,VVS1,60.8,57,16169,7.45,7.49,4.54,4.208683161037417,253.33427,TRUE
1.5,Premium,E,VS1,62.5,58,16169,7.28,7.21,4.53,4.208683161037417,237.77426400000004,TRUE
2.43,Very Good,H,SI2,63.2,57,16170,8.56,8.5,5.39,4.208710019906401,392.1764,TRUE
1.98,Premium,I,VS1,62.5,58,16171,7.95,7.99,4.98,4.208736877114406,316.33209000000005,TRUE
1.5,Ideal,G,VS1,61.3,56,16171,7.41,7.37,4.53,4.208736877114406,247.39100100000002,TRUE
2.02,Very Good,I,VS2,63.2,53,16179,8.09,8.18,5.14,4.208951675007825,340.14566799999994,TRUE
2.3,Ideal,I,SI2,61.8,57,16181,8.45,8.48,5.23,4.209005357885755,374.76088,TRUE
2.28,Ideal,I,SI2,62.9,57,16187,8.41,8.34,5.27,4.209166366716778,369.63463799999994,TRUE
2.11,Very Good,G,SI2,62.2,60,16188,8.15,8.19,5.08,4.209193195719529,339.08237999999994,TRUE
2.07,Ideal,I,SI2,62,55,16189,8.12,8.22,5.07,4.209220023064993,338.404248,TRUE
2.02,Very Good,I,SI1,59.8,59,16192,8.21,8.3,4.94,4.209300495159705,336.6264200000001,TRUE
3.67,Premium,I,I1,62.4,56,16193,9.86,9.81,6.13,4.209327315878065,592.934058,TRUE
2.58,Premium,H,SI2,62.6,57,16195,8.77,8.73,5.48,4.209380952346196,419.560308,TRUE
2.42,Premium,J,SI2,58.5,59,16198,8.85,8.82,5.17,4.2094613946299875,403.55469,TRUE
2.42,Premium,J,SI2,62.4,58,16198,8.58,8.53,5.34,4.2094613946299875,390.82071599999995,TRUE
2.09,Very Good,F,SI2,62.5,60,16210,8.14,8.06,5.06,4.209783014848515,331.978504,TRUE
1.6,Premium,G,VVS2,60.6,60,16215,7.57,7.51,4.57,4.2099169530089915,259.807699,TRUE
1.53,Very Good,G,VS1,61.9,57,16219,7.39,7.32,4.55,4.210024073804233,246.13134,TRUE
1.74,Good,G,VS1,58.6,62,16223,7.83,7.88,4.6,4.210131168184136,283.82184,TRUE
2.03,Ideal,G,SI1,60.3,56,16224,8.27,8.21,4.97,4.210157937653242,337.44659900000005,TRUE
2.01,Good,F,SI2,58.1,64,16231,8.23,8.19,4.77,4.21034527775002,321.515649,TRUE
1.87,Premium,E,SI1,61.9,58,16232,7.94,7.88,4.9,4.21037203402529,306.57928000000004,TRUE
1.01,Premium,D,IF,61.6,56,16234,6.46,6.43,3.97,4.2104255416310865,164.905066,TRUE
2.06,Ideal,G,SI2,62.9,56,16235,8.13,8.04,5.08,4.21045229296202,332.05521600000003,TRUE
2.05,Premium,H,VS2,60.7,61,16235,8.25,8.13,4.97,4.21045229296202,333.350325,TRUE
2.32,Premium,F,SI2,62.5,59,16237,8.51,8.44,5.3,4.210505790680973,380.66931999999997,TRUE
2.66,Good,H,SI2,63.8,57,16239,8.71,8.65,5.54,4.210559281810724,417.39191000000005,TRUE
2.66,Good,H,SI2,63.8,57,16239,8.71,8.65,5.54,4.210559281810724,417.39191000000005,TRUE
2.2,Very Good,H,VS2,63.3,58,16239,8.25,8.22,5.21,4.210559281810724,353.31615000000005,TRUE
1.6,Ideal,F,VS2,60.2,55.5,16240,7.6,7.66,4.59,4.210586024905156,267.21144,TRUE
1.7,Ideal,H,VS1,61.5,55,16240,7.69,7.73,4.74,4.210586024905156,281.763138,TRUE
1.63,Ideal,G,VS1,61.5,57,16241,7.58,7.6,4.67,4.210612766352898,269.02936,TRUE
1.23,Ideal,D,VVS1,62.4,57,16253,6.88,6.83,4.28,4.210933535357622,201.11891200000002,TRUE
1.2,Ideal,E,VVS1,61.8,56,16256,6.78,6.87,4.22,4.211013690603825,196.561692,TRUE
2.04,Ideal,F,SI2,62.3,57,16261,8.05,8.13,5.04,4.211147249814492,329.8503600000001,TRUE
2,Premium,G,SI2,61.8,58,16262,8.05,7.99,4.96,4.211173956728494,319.02472,TRUE
2.4,Ideal,J,SI1,60.6,57,16274,8.62,8.76,5.26,4.211494311659595,397.1889119999999,TRUE
1.51,Premium,E,VS1,59.5,59,16277,7.54,7.48,4.47,4.211574363482851,252.104424,TRUE
2.51,Premium,J,SI2,59.3,58,16278,8.83,8.87,5.25,4.211601044145239,411.19102499999997,TRUE
2,Very Good,H,SI1,60.9,58,16280,8.07,8.15,4.94,4.211654400553183,324.90627,TRUE
2.01,Premium,H,SI1,58.2,62,16287,8.26,8.21,4.79,4.211841096375342,324.831934,TRUE
2.01,Premium,H,SI2,60.5,61,16287,8.14,8.09,4.91,4.211841096375342,323.3362660000001,TRUE
2.02,Ideal,F,SI2,61.3,57,16290,8.11,8.16,4.99,4.21192108430851,330.226224,TRUE
2,Good,I,VS2,63.6,60,16291,7.95,8.03,5.08,4.211947743679434,324.29958,TRUE
1.66,Very Good,F,VS2,61.4,58,16294,7.63,7.68,4.7,4.212027711974624,275.41248,TRUE
2.09,Good,I,SI1,57.9,63,16294,8.37,8.46,4.87,4.212027711974624,344.845674,TRUE
2.05,Good,G,SI2,63.7,61,16295,8.03,7.99,5.1,4.212054364801163,327.21447,TRUE
1.64,Ideal,G,VS2,61.5,56,16297,7.59,7.62,4.68,4.212107665547659,270.671544,TRUE
1.6,Ideal,H,IF,61.5,53,16300,7.57,7.69,4.66,4.212187604403958,271.273978,TRUE
2.01,Very Good,I,VS2,59.6,60,16304,8.13,8.19,4.86,4.2122941666623515,323.601642,TRUE
2.4,Premium,J,SI1,59.7,58,16304,8.75,8.71,5.21,4.2122941666623515,397.06712500000003,TRUE
2.03,Premium,I,VS2,60.5,62,16309,8.22,8.17,4.96,4.212427332726591,333.10070400000006,TRUE
2.03,Premium,I,VS2,58.5,60,16309,8.37,8.34,4.89,4.212427332726591,341.3503619999999,TRUE
1.53,Ideal,G,VS1,60.5,57,16311,7.42,7.52,4.51,4.212480587721373,251.65078399999996,TRUE
2.65,Premium,G,SI2,62,61,16314,8.82,8.75,5.45,4.2125604579711435,420.60375,TRUE
1.74,Ideal,G,VS2,61.7,56,16316,7.72,7.68,4.75,4.212613696645057,281.62559999999996,TRUE
1.74,Ideal,G,VS2,62.9,57,16316,7.68,7.64,4.82,4.212613696645057,282.814464,TRUE
1.54,Ideal,G,VVS1,60.8,57,16316,7.49,7.45,4.54,4.212613696645057,253.33427,TRUE
2.04,Very Good,H,SI2,60,60,16319,8.21,8.17,4.91,4.212693542421026,329.3416870000001,TRUE
2.01,Ideal,J,VS1,60.9,56,16319,8.14,8.18,4.97,4.212693542421026,330.928444,TRUE
2.07,Ideal,I,SI2,62,55,16337,8.22,8.12,5.07,4.213172309046819,338.404248,TRUE
1.6,Ideal,G,VVS1,60.8,56,16339,7.58,7.54,4.6,4.213225472773401,262.90472,TRUE
